cod_tra;nome_orgao_tra;ano_mes_tra;nome_acao_tra;valor_total_transferencia_tra;valor_transferencia_tra
2739151;;202109;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
2739152;;202109;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
2739153;;202109;PISO DE ATENCAO PRIMARIA A SAUDE;24159;24159
2739154;;202109;PISO DE ATENCAO PRIMARIA A SAUDE;65100;65100
2739155;;202109;PISO DE ATENCAO PRIMARIA A SAUDE;127657.64;127657.64
2739156;;202109;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2739157;;202109;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2739158;;202109;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;3000;3000
290765;Sem informação;202109;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;420854.75;420854.75
290766;Sem informação;202109;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1268118.93;1268118.93
290767;Sem informação;202109;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2352.71;2352.71
290768;Sem informação;202109;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;875.54;875.54
290769;Sem informação;202109;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);43212.12;43212.12
292403;Fundo Nacional de Desenvolvimento da Educação;202109;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
290770;Sem informação;202109;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;925794.56;925794.56
292404;Fundo Nacional de Desenvolvimento da Educação;202109;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;509844.95;509844.95
299144;Fundo Nacional de Assistência Social;202109;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
299145;Fundo Nacional de Assistência Social;202109;APOIO A ORGANIZACAO, A GESTAO E A VIGILANCIA SOCIAL NO TERRITORIO, NO AMBITO DO SISTEMA UNICO DE ASS;13194;13194
299146;Fundo Nacional de Assistência Social;202109;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;5133;5133
299147;Ministério da Saúde - Unidades com vínculo direto;202109;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
299148;Ministério da Saúde - Unidades com vínculo direto;202109;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
299149;Ministério da Saúde - Unidades com vínculo direto;202109;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
299150;Ministério da Saúde - Unidades com vínculo direto;202109;PISO DE ATENCAO PRIMARIA A SAUDE;24159;24159
299151;Ministério da Saúde - Unidades com vínculo direto;202109;PISO DE ATENCAO PRIMARIA A SAUDE;65100;65100
299152;Ministério da Saúde - Unidades com vínculo direto;202109;PISO DE ATENCAO PRIMARIA A SAUDE;127657.64;127657.64
299153;Ministério da Saúde - Unidades com vínculo direto;202109;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
299154;Ministério da Saúde - Unidades com vínculo direto;202109;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
299155;Ministério da Saúde - Unidades com vínculo direto;202109;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;3000;3000
2716580;Sem informação;202108;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;284905.21;284905.21
2716581;Sem informação;202108;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2352.71;2352.71
2716582;Sem informação;202108;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;530992.17;530992.17
2716583;Sem informação;202108;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1614744.11;1614744.11
2716584;Sem informação;202108;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;133.11;133.11
2716585;Sem informação;202108;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);38822.3;38822.3
2716586;Sem informação;202108;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;3810.12;3810.12
2718184;Fundo Nacional de Desenvolvimento da Educação;202108;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
2718185;Fundo Nacional de Desenvolvimento da Educação;202108;APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL;161274.7;161274.7
2718186;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;300;300
2723028;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3570;3570
2723029;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2700;2700
2723030;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3230;3230
2723031;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2550;2550
2723032;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;8090;8090
2723033;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;4150;4150
2723034;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2800;2800
2723035;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2710;2710
2723036;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1900;1900
2723037;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1890;1890
2723038;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2680;2680
2723039;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3810;3810
2723040;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3870;3870
2723041;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2670;2670
2723042;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1820;1820
2723043;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1690;1690
2723044;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1610;1610
2729473;Ministério da Saúde - Unidades com vínculo direto;202108;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
2729474;Ministério da Saúde - Unidades com vínculo direto;202108;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;1500000;1500000
2729475;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
2729476;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
2729477;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;24159;24159
2729478;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;65100;65100
2729479;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;127657.63;127657.63
2729480;Ministério da Saúde - Unidades com vínculo direto;202108;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2729481;Ministério da Saúde - Unidades com vínculo direto;202108;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2729482;;202108;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
2729483;;202108;ACOES DE PROTECAO SOCIAL BASICA;16294.58;16294.58
303535;Sem informação;202108;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;530992.17;530992.17
303536;Sem informação;202108;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1614744.11;1614744.11
303537;Sem informação;202108;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2352.71;2352.71
303538;Sem informação;202108;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;133.11;133.11
303539;Sem informação;202108;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);38822.3;38822.3
305410;Fundo Nacional de Desenvolvimento da Educação;202108;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
305411;Fundo Nacional de Desenvolvimento da Educação;202108;APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL;161274.7;161274.7
303540;Sem informação;202108;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;3810.12;3810.12
305412;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;300;300
311005;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3570;3570
311006;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2700;2700
311007;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3230;3230
311008;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2550;2550
311009;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;8090;8090
311010;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;4150;4150
311011;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2800;2800
311012;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2710;2710
311013;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1900;1900
311014;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1890;1890
311015;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2680;2680
311016;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3810;3810
311017;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3870;3870
311018;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2670;2670
311019;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1820;1820
311020;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1690;1690
311021;Fundo Nacional de Desenvolvimento da Educação;202108;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1610;1610
319981;Fundo Nacional de Assistência Social;202108;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
319982;Fundo Nacional de Assistência Social;202108;ACOES DE PROTECAO SOCIAL BASICA;16294.58;16294.58
319983;Ministério da Saúde - Unidades com vínculo direto;202108;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
319984;Ministério da Saúde - Unidades com vínculo direto;202108;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS;1500000;1500000
319985;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;6900;6900
319986;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
319987;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;24159;24159
319988;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;65100;65100
319989;Ministério da Saúde - Unidades com vínculo direto;202108;PISO DE ATENCAO PRIMARIA A SAUDE;127657.63;127657.63
319990;Ministério da Saúde - Unidades com vínculo direto;202108;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
319991;Ministério da Saúde - Unidades com vínculo direto;202108;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
303534;Sem informação;202108;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;284905.21;284905.21
2707553;Sem informação;202107;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;307761.78;307761.78
2707554;Sem informação;202107;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2352.71;2352.71
2707555;Sem informação;202107;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;426932.61;426932.61
2707556;Sem informação;202107;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);2202284.39;2202284.39
2707557;Sem informação;202107;TRANSFERENCIA DE REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE COMBUSTIVEIS;2605.57;2605.57
2707558;Sem informação;202107;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;1014.35;1014.35
2707559;Sem informação;202107;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);39724.82;39724.82
2707560;Sem informação;202107;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;8361.84;8361.84
2709022;Fundo Nacional de Desenvolvimento da Educação;202107;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
2709023;Fundo Nacional de Desenvolvimento da Educação;202107;APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL;205258.71;205258.71
2712929;Ministério da Saúde - Unidades com vínculo direto;202107;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
2712930;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
2712931;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
2712932;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;39105.4;39105.4
2712933;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;65100;65100
2712934;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;127657.63;127657.63
2712935;Ministério da Saúde - Unidades com vínculo direto;202107;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2712936;Ministério da Saúde - Unidades com vínculo direto;202107;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2712937;;202107;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;20984.42;20984.42
2712938;;202107;ACOES DE PROTECAO SOCIAL BASICA;8149.94;8149.94
324692;Sem informação;202107;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;426932.61;426932.61
324693;Sem informação;202107;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);2202284.39;2202284.39
324694;Sem informação;202107;RECURSOS PARA A REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS;2605.57;2605.57
326411;Fundo Nacional de Desenvolvimento da Educação;202107;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
324695;Sem informação;202107;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2352.71;2352.71
326412;Fundo Nacional de Desenvolvimento da Educação;202107;APOIO A IMPLANTACAO DE ESCOLAS PARA EDUCACAO INFANTIL;205258.71;205258.71
324696;Sem informação;202107;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;1014.35;1014.35
324697;Sem informação;202107;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);39724.82;39724.82
324698;Sem informação;202107;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;8361.84;8361.84
330840;Fundo Nacional de Assistência Social;202107;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;20984.42;20984.42
330841;Fundo Nacional de Assistência Social;202107;ACOES DE PROTECAO SOCIAL BASICA;8149.94;8149.94
330842;Ministério da Saúde - Unidades com vínculo direto;202107;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
330843;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
330844;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
330845;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;39105.4;39105.4
330846;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;65100;65100
330847;Ministério da Saúde - Unidades com vínculo direto;202107;PISO DE ATENCAO PRIMARIA A SAUDE;127657.63;127657.63
330848;Ministério da Saúde - Unidades com vínculo direto;202107;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
330849;Ministério da Saúde - Unidades com vínculo direto;202107;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
324691;Sem informação;202107;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;307761.78;307761.78
2697317;Sem informação;202106;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;307761.78;307761.78
2697318;Sem informação;202106;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2352.71;2352.71
2697319;Sem informação;202106;TRANSFERENCIA AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFI;489661.16;489661.16
2697320;Sem informação;202106;TRANSFERENCIA AO FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1478073.28;1478073.28
2697321;Sem informação;202106;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL - ITR;29.68;29.68
2697322;Sem informação;202106;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);38926.67;38926.67
2697323;Sem informação;202106;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;5638.94;5638.94
2698962;Fundo Nacional de Desenvolvimento da Educação;202106;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);35163.4;35163.4
2698963;Fundo Nacional de Desenvolvimento da Educação;202106;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;300;300
2698964;;202106;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;298666.67;298666.67
2700239;Fundo Nacional de Desenvolvimento da Educação;202106;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;32000;32000
2700240;Fundo Nacional de Desenvolvimento da Educação;202106;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;32000;32000
2703752;Ministério da Saúde - Unidades com vínculo direto;202106;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
2703753;Ministério da Saúde - Unidades com vínculo direto;202106;ESTRUTURACAO DA REDE DE SERVICOS DE ATENCAO PRIMARIA A SAUDE;89952;89952
2703754;Ministério da Saúde - Unidades com vínculo direto;202106;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
2703755;Ministério da Saúde - Unidades com vínculo direto;202106;PISO DE ATENCAO PRIMARIA A SAUDE;19350;19350
2703756;Ministério da Saúde - Unidades com vínculo direto;202106;PISO DE ATENCAO PRIMARIA A SAUDE;24159;24159
2703757;Ministério da Saúde - Unidades com vínculo direto;202106;PISO DE ATENCAO PRIMARIA A SAUDE;65100;65100
2703758;Ministério da Saúde - Unidades com vínculo direto;202106;PISO DE ATENCAO PRIMARIA A SAUDE;127657.63;127657.63
2703759;Ministério da Saúde - Unidades com vínculo direto;202106;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
2703760;Ministério da Saúde - Unidades com vínculo direto;202106;APOIO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
2703761;Ministério da Saúde - Unidades com vínculo direto;202106;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;1000;1000
2703762;;202106;ACOES DE PROTECAO SOCIAL BASICA;16273.26;16273.26
335084;Sem informação;202106;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;307761.78;307761.78
335085;Sem informação;202106;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;489661.16;489661.16
335086;Sem informação;202106;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1478073.28;1478073.28
335087;Sem informação;202106;TRANSFERENCIA A ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA COMPENSACAO DA ISENCAO DO ICMS AOS ESTAD;2352.71;2352.71
335088;Sem informação;202106;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;29.68;29.68
335089;Sem informação;202106;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);38926.67;38926.67
